Area,Perimeter,MajorAxisLength,MinorAxisLength,AspectRation,Eccentricity,ConvexArea,EquivDiameter,Extent,Solidity,roundness,Compactness,ShapeFactor1,ShapeFactor2,ShapeFactor3,ShapeFactor4,Class
39935.0,737.056,253.327239,200.977428,1.260476,0.608764,40360.0,225.492397,0.782211,0.98947,0.923767,0.890123,0.006343,0.002456,0.792319,0.998699,SEKER
71051.0,1069.422,376.080592,241.686929,1.556065,0.766163,72335.0,300.773907,0.802292,0.982249,0.780696,0.799759,0.005293,0.001336,0.639615,0.995282,BARBUNYA
42060.0,765.942,273.229507,198.557635,1.376072,0.686948,42823.0,231.414034,0.779842,0.982182,0.900922,0.846958,0.006496,0.002062,0.717339,0.987109,SIRA
27899.0,624.805,242.867837,146.437286,1.658511,0.797779,28207.0,188.473102,0.776309,0.989081,0.898069,0.776032,0.008705,0.001948,0.602225,0.998797,DERMASON
38631.0,755.471,287.848658,171.456395,1.678845,0.803246,39158.0,221.780335,0.784513,0.986542,0.85057,0.770475,0.007451,0.00162,0.593632,0.996617,SIRA
46337.0,811.784,312.641441,189.187479,1.652548,0.79613,46745.0,242.895247,0.758467,0.991272,0.883602,0.776913,0.006747,0.001516,0.603594,0.997468,SIRA
23307.0,559.695,199.893862,148.644396,1.344779,0.668606,23654.0,172.265476,0.728868,0.98533,0.934961,0.861785,0.008577,0.002918,0.742673,0.998731,DERMASON
66026.0,1010.329,348.704282,242.292032,1.43919,0.719169,67246.0,289.94295,0.771413,0.981858,0.812829,0.831487,0.005281,0.001557,0.69137,0.995013,BARBUNYA
38137.0,731.632,275.401326,176.735804,1.558266,0.766923,38565.0,220.357747,0.699736,0.988902,0.895305,0.800133,0.007221,0.001826,0.640213,0.997622,DERMASON
39407.0,742.093,268.948997,187.041106,1.437914,0.718573,39861.0,223.996765,0.721278,0.98861,0.899221,0.83286,0.006825,0.002026,0.693655,0.997416,SIRA
60169.0,964.548,370.025376,211.503431,1.749501,0.820538,62285.0,276.784303,0.705704,0.9882721783557826,0.812709,0.748014,0.00615,0.001188,0.559526,0.97889,CALI
63731.0,1034.115,361.47021,225.249882,1.604752,0.782103,65415.0,284.859315,0.709747,0.9882721783557826,0.748898,0.788058,0.005672,0.001349,0.621035,0.996607,BARBUNYA
41229.0,773.459,296.355246,177.613147,1.668543,0.800506,41706.0,229.116549,0.716378,0.988563,0.86604,0.773115,0.007188,0.001584,0.597706,0.997299,SIRA
60372.0,968.735,356.622919,222.345729,1.603912,0.781843,62664.0,277.250821,0.741143,0.963424,0.808417,0.777434,0.005907,0.001331,0.604404,0.96941,HOROZ
33382.0,659.434,222.870104,190.920249,1.167347,0.515909,33730.0,206.163242,0.781688,0.989683,0.964672,0.925038,0.006676,0.003015,0.855695,0.998892,SEKER
46918.0,790.933,281.766401,212.609902,1.325274,0.65623,47341.0,244.413283,0.718059,0.991065,0.942475,0.867432,0.006006,0.002097,0.752439,0.997188,SEKER
79165.0,1121.15,403.809032,250.752521,1.610389,0.783836,80401.0,317.483871,0.786866,0.984627,0.791436,0.786223,0.005101,0.001202,0.618146,0.995456,BARBUNYA
68897.0,1027.553,400.636293,220.582392,1.816266,0.834782,69754.0,296.17965,0.70023,0.987714,0.819977,0.739273,0.005815,0.001071,0.546525,0.992634,CALI
34870.0,702.12,261.051775,170.460604,1.531449,0.757378,35235.0,210.708004,0.763287,0.989641,0.888872,0.80715,0.007486,0.00196,0.651492,0.997726,DERMASON
30708.0,659.27,250.650437,156.549391,1.601095,0.780967,31070.0,197.73376,0.694515,0.988349,0.88784,0.788883,0.008162,0.00195,0.622336,0.996419,DERMASON
71896.0,1080.446,360.632979,254.712798,1.415842,0.707919,73431.0,302.557152,0.718242,0.979096,0.773942,0.838961,0.005016,0.001533,0.703856,0.996549,BARBUNYA
25911.0,613.905,233.389478,141.756721,1.646409,0.794409,26288.0,181.634,0.705637,0.985659,0.863956,0.778244,0.009007,0.002038,0.605664,0.99717,DERMASON
28240.0,648.293,247.933286,145.298448,1.706373,0.810283,28646.0,189.621425,0.669194,0.985827,0.844368,0.764808,0.00878,0.001853,0.584932,0.998111,DERMASON
34010.0,681.989,257.82964,168.646392,1.528818,0.756408,34410.0,208.093433,0.713147,0.988375,0.918886,0.807097,0.007581,0.001984,0.651405,0.99588,DERMASON
74943.0,1066.916,417.257153,230.486574,1.810332,0.833589,76013.0,308.901912,0.786902,0.985923,0.827333,0.740315,0.005568,0.001032,0.548067,0.992183,CALI
200714.0,1688.8,612.103051,420.649553,1.455138,0.726449,203767.0,505.52646,0.71186,0.985017,0.884364,0.825885,0.00305,0.000875,0.682085,0.992528,BOMBAY
50079.0,969.891,367.536394,175.276416,2.096896,0.87896,51359.0,252.512501,0.621929,0.975077,0.66899,0.687041,0.007339,0.001009,0.472025,0.989787,HOROZ
164326.0,1532.137,575.68818,366.3518,1.571408,0.771382,165918.0,457.412682,0.842464,0.990405,0.879672,0.794549,0.003503,0.000861,0.631309,0.992044,BOMBAY
205476.0,1746.64,679.097441,386.452611,1.757259,0.82229,207384.0,511.48819,0.773851,0.9908,0.846378,0.753188,0.003305,0.000656,0.567292,0.99688,BOMBAY
55259.0,959.642,401.868476,176.304873,2.279395,0.898627,55950.0,265.250719,0.604915,0.98765,0.75404,0.660044,0.007272,0.000851,0.435658,0.993036,HOROZ
31649.0,657.728,239.774779,168.541652,1.422644,0.711272,32010.0,200.740525,0.784945,0.988722,0.919342,0.837205,0.007576,0.002296,0.700911,0.997147,DERMASON
49639.0,833.546,298.803597,211.854224,1.410421,0.7052,50048.0,251.400751,0.734576,0.991828,0.897788,0.841358,0.00602,0.001861,0.707883,0.998413,SEKER
32054.0,666.875,257.498433,159.076807,1.618705,0.786353,32398.0,202.020841,0.753467,0.989382,0.905739,0.784552,0.008033,0.001877,0.615521,0.996348,DERMASON
33615.0,683.001,258.269494,166.23088,1.553679,0.765334,34026.0,206.881481,0.802076,0.987921,0.905525,0.801029,0.007683,0.001951,0.641648,0.996916,DERMASON
30126.0,645.034,230.908153,166.622423,1.385817,0.692314,30524.0,195.851001,0.725683,0.986961,0.909884,0.848177,0.007665,0.002447,0.719404,0.996963,DERMASON
50685.0,887.269,321.830387,205.445712,1.566498,0.769733,52234.0,254.035719,0.651168,0.970345,0.809056,0.789347,0.00635,0.001521,0.623068,0.976035,SIRA
63603.0,990.075,402.092946,202.094759,1.989626,0.864515,64260.0,284.57311,0.663547,0.989776,0.815364,0.70773,0.006322,0.000978,0.500881,0.996566,HOROZ
27166.0,639.697,231.719686,149.741829,1.547461,0.763151,27700.0,185.980713,0.710538,0.980722,0.834232,0.802611,0.00853,0.002183,0.644184,0.99685,DERMASON
40685.0,755.663,287.182124,180.834581,1.588093,0.77685,41126.0,227.59998,0.791475,0.989277,0.89534,0.792528,0.007059,0.001718,0.628101,0.997483,SIRA
61438.0,980.686,403.377815,194.911774,2.069541,0.875511,62149.0,279.687846,0.709757,0.98856,0.802762,0.693364,0.006566,0.000936,0.480754,0.99494,HOROZ
58811.0,953.661,381.05009,197.90588,1.925411,0.85455,59505.0,273.642999,0.67044,0.988337,0.812607,0.718129,0.006479,0.001063,0.515709,0.992951,HOROZ
47476.0,874.832,354.528133,171.337148,2.069184,0.875465,48173.0,245.862402,0.608433,0.985531,0.779533,0.693492,0.007468,0.001065,0.480931,0.995135,HOROZ
75775.0,1074.69,414.554219,234.117586,1.770709,0.825265,76841.0,310.611858,0.714966,0.986127,0.82446,0.749267,0.005471,0.001064,0.561401,0.994079,CALI
38554.0,793.7559999999999,244.615683,200.91279,1.217522,0.570438,38816.0,221.559196,0.76496,0.99325,0.980751,0.905744,0.006345,0.002634,0.820372,0.998821,SEKER
36730.0,793.7559999999999,235.968065,198.496267,1.188778,0.540725,37038.0,216.254684,0.766678,0.991684,0.962899,0.8013238834930053,0.006424,0.002796,0.839894,0.998448,SEKER
28995.0,631.422,241.27162,153.187601,1.575007,0.77258,29290.0,192.139482,0.764636,0.989928,0.913889,0.796362,0.008321,0.002064,0.634192,0.998857,DERMASON
40422.0,726.959,259.130534,198.978943,1.302301,0.640604,40712.0,226.86315,0.782508,0.9882721783557826,0.961187,0.875478,0.006411,0.002323,0.766462,0.998165,SEKER
25432.0,594.236,212.114199,153.478739,1.382043,0.690255,25800.0,179.947293,0.796742,0.985736,0.90505,0.848351,0.00834,0.002665,0.719699,0.994655,DERMASON
38857.0,752.396,280.85777,176.3655,1.592476,0.778251,39375.0,222.428121,0.697712,0.986844,0.862554,0.79196,0.007228,0.001754,0.627201,0.998802,SIRA
33701.0,686.809,257.723368,166.846355,1.544675,0.762163,33992.0,207.145953,0.696359,0.9882721783557826,0.897802,0.803753,0.007647,0.001969,0.646019,0.997889,DERMASON
49743.0,838.536,312.394878,203.671823,1.533815,0.758245,50318.0,251.663972,0.790023,0.988573,0.888993,0.805596,0.00628,0.001632,0.648984,0.995422,SIRA
54385.0,922.911,373.514299,186.458405,2.003204,0.866487,55031.0,263.144699,0.666605,0.988261,0.80236,0.70451,0.006868,0.001044,0.496335,0.99426,HOROZ
82632.0,1101.047,385.523991,273.205502,1.411114,0.70555,83895.0,324.361419,0.760436,0.984945,0.856538,0.841352,0.004666,0.001442,0.707873,0.99889,BARBUNYA
174024.0,1563.305,580.505792,382.873195,1.516183,0.75166,175448.0,470.716729,0.748349,0.991884,0.894812,0.810873,0.003336,0.00089,0.657516,0.996914,BOMBAY
44634.0,774.05,266.897194,213.607886,1.249473,0.599549,45116.0,238.389962,0.738778,0.989316,0.936133,0.89319,0.00598,0.002348,0.797789,0.996815,SEKER
29709.0,639.255,236.927806,160.119465,1.479694,0.737071,30013.0,194.490806,0.738626,0.989871,0.913586,0.820886,0.007975,0.002234,0.673854,0.997098,DERMASON
43314.0,783.459,284.043407,196.07989,1.448611,0.723507,44156.0,234.83845,0.721611,0.980931,0.886759,0.82677,0.006558,0.00189,0.683548,0.990195,SIRA
39951.0,725.181,247.919335,205.563491,1.206048,0.559019,40307.0,225.537565,0.761886,0.991168,0.954651,0.909722,0.006206,0.002622,0.827593,0.998117,SEKER
80410.0,1233.037,404.078675,255.83869,1.579428,0.774037,82818.0,319.970611,0.681221,0.970924,0.664611,0.791852,0.005025,0.001219,0.62703,0.990348,BARBUNYA
51440.0,905.432,359.275695,183.502587,1.957878,0.859725,52233.0,255.920773,0.800834,0.984818,0.788495,0.712324,0.006984,0.001109,0.507406,0.993439,HOROZ
185896.0,1652.683,618.110083,387.674019,1.594407,0.778864,187616.0,486.508107,0.806693,0.990832,0.855265,0.78709,0.003325,0.000787,0.61951,0.987751,BOMBAY
69002.0,1037.299,369.325943,238.325742,1.549669,0.76393,70098.0,296.405255,0.714477,0.984365,0.805867,0.802557,0.005352,0.00137,0.644098,0.998139,BARBUNYA
45022.0,794.894,306.172933,187.868243,1.629722,0.789616,45389.0,239.423873,0.814996,0.991914,0.895398,0.781989,0.006801,0.001569,0.611507,0.996586,SIRA
41087.0,735.676,254.436865,206.014387,1.235044,0.586861,41518.0,228.72165,0.766034,0.989619,0.953984,0.898933,0.006193,0.002494,0.80808,0.998015,SEKER
67630.0,1041.652,353.036461,245.42189,1.438488,0.718841,68870.0,293.443675,0.713668,0.981995,0.783256,0.831199,0.00522,0.001537,0.690892,0.99384,BARBUNYA
46591.0,804.046,298.032632,199.36429,1.494915,0.743321,47015.0,243.560062,0.732102,0.990982,0.905629,0.817226,0.006397,0.00176,0.667859,0.998392,SIRA
72133.0,1066.766,392.225214,235.70431,1.664056,0.799293,73453.0,303.055421,0.70503,0.982029,0.796536,0.772657,0.005438,0.001195,0.596998,0.993439,BARBUNYA
37293.0,718.527,262.39982,181.821601,1.443172,0.721016,37778.0,217.905765,0.695778,0.987162,0.907718,0.830434,0.007036,0.002064,0.689621,0.995241,DERMASON
47934.0,828.947,312.379065,196.593702,1.588958,0.777127,48331.0,247.04547,0.695018,0.991786,0.876597,0.790852,0.006517,0.001573,0.625446,0.993807,SIRA
56567.0,915.89,326.441956,220.983227,1.477225,0.736034,57388.0,268.371648,0.723077,0.985694,0.847396,0.822111,0.005771,0.001626,0.675867,0.998408,BARBUNYA
27132.0,617.536,231.90433,149.350202,1.552755,0.765012,27525.0,185.864293,0.720982,0.985722,0.894061,0.80147,0.008547,0.002175,0.642354,0.997418,DERMASON
208936.0,1752.441,663.417962,405.376993,1.636546,0.791597,211979.0,515.776674,0.791703,0.985645,0.854941,0.777454,0.003175,0.000716,0.604434,0.989184,BOMBAY
38233.0,722.709,274.169616,177.850892,1.54157,0.761053,38609.0,220.634919,0.745283,0.990261,0.919859,0.804739,0.007171,0.001855,0.647604,0.998328,DERMASON
26195.0,605.709,222.051627,150.583806,1.474605,0.734926,26593.0,182.626695,0.727255,0.985034,0.897223,0.822452,0.008477,0.002393,0.676426,0.997462,DERMASON
29552.0,644.937,243.002982,155.222443,1.565514,0.7694,29916.0,193.976223,0.701981,0.987833,0.892816,0.798246,0.008223,0.002059,0.637197,0.997541,DERMASON
47273.0,817.055,306.033405,197.036412,1.553182,0.765161,47838.0,245.336204,0.714396,0.988189,0.889857,0.801665,0.006474,0.001649,0.642666,0.998178,SIRA
79603.0,1099.178,429.928757,237.479994,1.810379,0.833599,80366.0,318.360939,0.765826,0.990506,0.827948,0.740497,0.005401,0.001002,0.548336,0.992695,CALI
55127.0,928.946,388.545015,181.110252,2.145351,0.884719,55620.0,264.933721,0.805738,0.991136,0.802774,0.681861,0.007048,0.00094,0.464935,0.997448,HOROZ
48329.0,840.97,313.542266,197.264401,1.589452,0.777286,49122.0,248.061271,0.714651,0.983857,0.85873,0.791157,0.006488,0.001568,0.62593,0.994886,SIRA
43780.0,771.185,273.270451,204.196797,1.33827,0.664562,44206.0,236.098342,0.788999,0.990363,0.925057,0.8013238834930053,0.006242,0.002145,0.74645,0.998951,SEKER
28881.0,625.016,238.032897,154.771682,1.537962,0.759753,29126.0,191.761392,0.698115,0.991588,0.929052,0.8013238834930053,0.008242,0.002141,0.649006,0.998146,DERMASON
49859.0,852.253,325.748658,196.372103,1.658834,0.797867,50742.0,251.957239,0.684021,0.982598,0.862614,0.773471,0.006533,0.001442,0.598258,0.99241,SIRA
39314.0,734.483,274.453386,182.534588,1.503569,0.746768,39655.0,223.732294,0.787067,0.9882721783557826,0.915785,0.815192,0.006981,0.001902,0.664539,0.99918,DERMASON
35467.0,683.515,226.947476,199.261078,1.138945,0.478651,35845.0,212.504087,0.766721,0.989455,0.953978,0.936358,0.006399,0.003034,0.876766,0.998589,SEKER
33623.0,659.408,217.371862,197.083783,1.102941,0.421848,33918.0,206.906098,0.793238,0.991303,0.971713,0.951853,0.006465,0.003274,0.906024,0.999292,SEKER
43424.0,783.626,290.294914,191.432664,1.516434,0.751755,44002.0,235.136458,0.770544,0.986864,0.888632,0.809992,0.006685,0.001775,0.656086,0.994912,SIRA
50169.0,793.7559999999999,308.92321,207.810746,1.48656,0.739921,50677.0,252.739302,0.779361,0.989976,0.890937,0.81813,0.006158,0.001702,0.669336,0.995009,SIRA
35647.0,679.754,236.157115,192.34177,1.227799,0.580212,35927.0,213.042648,0.765088,0.992206,0.969459,0.902123,0.006625,0.002707,0.813825,0.999214,SEKER
32961.0,666.479,245.039964,171.458215,1.429153,0.714422,33235.0,204.859095,0.7783,0.991756,0.932475,0.8013238834930053,0.007434,0.00224,0.698935,0.998885,DERMASON
76989.0,1070.532,410.738103,239.403784,1.715671,0.812571,77720.0,313.090146,0.710165,0.990594,0.844188,0.762262,0.005335,0.001111,0.581044,0.99688,CALI
35252.0,695.347,238.783902,188.990744,1.263469,0.611206,35668.0,211.859011,0.795936,0.988337,0.9162,0.887242,0.006774,0.002589,0.787198,0.9946,DERMASON
42033.0,746.014,263.000494,203.811067,1.290413,0.632028,42415.0,231.339745,0.758171,0.990994,0.949088,0.879617,0.006257,0.002311,0.773726,0.998427,SEKER
48866.0,866.649,324.320728,192.771821,1.682407,0.80418,50022.0,249.43561,0.672493,0.97689,0.81758,0.769102,0.006637,0.001432,0.591517,0.995173,SIRA
38848.0,709.386,245.782402,201.947377,1.217062,0.569991,39160.0,222.40236,0.774235,0.992033,0.970093,0.904875,0.006327,0.002616,0.818799,0.996529,SEKER
114858.0,1300.819,512.736642,287.561719,1.783049,0.827926,115826.0,382.415674,0.688713,0.991643,0.852977,0.745833,0.004464,0.000852,0.556266,0.99185,CALI
77949.0,1084.24,434.37751,230.317268,1.885996,0.847858,79294.0,315.036108,0.679152,0.983038,0.833239,0.725259,0.005573,0.000951,0.526,0.992035,CALI
43722.0,793.823,294.566081,189.634291,1.553338,0.765215,44282.0,235.941898,0.694088,0.987354,0.871892,0.800981,0.006737,0.001711,0.641571,0.996576,SIRA
49085.0,800.622,277.360076,225.548445,1.229714,0.581988,49463.0,249.993926,0.757976,0.9882721783557826,0.962285,0.901333,0.005651,0.0023,0.812402,0.999022,SEKER
62831.0,1046.743,356.09061,225.787473,1.577105,0.773273,64195.0,282.840792,0.748273,0.978752,0.720616,0.794294,0.005667,0.001392,0.630904,0.995001,BARBUNYA
84049.0,1146.398,395.451249,271.309506,1.457565,0.72753,85440.0,327.130724,0.788083,0.98372,0.803659,0.827234,0.004705,0.001359,0.684316,0.997435,BARBUNYA
48325.0,831.509,310.142657,198.864249,1.55957,0.767372,48774.0,248.051005,0.704251,0.990794,0.87831,0.799796,0.006418,0.00162,0.639674,0.997617,SIRA
29837.0,638.618,236.890738,160.782987,1.473357,0.734395,30188.0,194.909334,0.753269,0.9882721783557826,0.919354,0.822782,0.007939,0.002244,0.67697,0.997418,DERMASON
202280.0,1715.349,652.929362,396.377655,1.647241,0.794644,204687.0,507.494724,0.783791,0.988241,0.863889,0.777258,0.003228,0.000727,0.60413,0.995148,BOMBAY
49108.0,799.901,278.853164,224.441402,1.242432,0.593447,49455.0,250.05249,0.784448,0.992984,0.964472,0.896717,0.005678,0.002265,0.804102,0.999042,SEKER
33096.0,672.63,254.974464,165.761365,1.538202,0.75984,33371.0,205.278192,0.793802,0.991759,0.919248,0.805093,0.007704,0.001997,0.648175,0.997024,DERMASON
67360.0,998.54,391.008396,220.73964,1.771356,0.825406,68045.0,292.85733,0.710219,0.989933,0.848948,0.74898,0.005805,0.001127,0.560971,0.993678,CALI
45674.0,809.693,305.736843,190.687853,1.603337,0.781664,46164.0,241.151286,0.707817,0.989386,0.875464,0.788754,0.006694,0.001598,0.622134,0.99749,SIRA
64382.0,990.697,362.791049,226.502124,1.601711,0.781159,65321.0,286.31051,0.786297,0.985625,0.824314,0.789188,0.005635,0.001348,0.622818,0.997575,BARBUNYA
26137.0,602.259,217.317117,154.236721,1.408984,0.704473,26529.0,182.424401,0.737458,0.985224,0.905522,0.839439,0.008315,0.002547,0.704657,0.992851,DERMASON
50771.0,903.481,375.047391,172.787357,2.170572,0.887552,51292.0,254.251145,0.786026,0.989842,0.781605,0.677917,0.007387,0.000962,0.459572,0.997534,HOROZ
38066.0,704.695,236.66274,205.138963,1.15367,0.498658,38393.0,220.15253,0.795694,0.991483,0.963263,0.930237,0.006217,0.002872,0.865342,0.998319,SEKER
56899.0,940.939,378.767778,192.792247,1.964642,0.860767,57675.0,269.158052,0.74651,0.986545,0.807591,0.710615,0.006657,0.001047,0.504974,0.992092,HOROZ
41318.0,764.817,289.446794,182.72371,1.584068,0.77555,41862.0,229.36371,0.780763,0.9882721783557826,0.887634,0.792421,0.007005,0.001704,0.627931,0.994685,SIRA
42657.0,793.32,304.952178,179.856482,1.695531,0.80756,43551.0,233.050594,0.674419,0.979472,0.851733,0.76422,0.007149,0.001504,0.584032,0.990245,SIRA
36362.0,701.998,258.635172,179.421165,1.441498,0.720242,36721.0,215.168623,0.786035,0.990224,0.927227,0.831939,0.007113,0.002102,0.692122,0.997692,DERMASON
43418.0,814.87,322.252307,172.503225,1.868094,0.844659,44045.0,235.120213,0.701331,0.985765,0.821681,0.729615,0.007422,0.001297,0.532338,0.994459,HOROZ
57563.0,986.047,343.635912,213.958916,1.606084,0.782514,58779.0,270.724007,0.710926,0.979312,0.743975,0.787822,0.00597,0.001419,0.620664,0.996838,BARBUNYA
57351.0,952.862,329.425015,222.74481,1.478935,0.736753,58282.0,270.225019,0.724257,0.984026,0.793763,0.820293,0.005744,0.001604,0.672881,0.995146,BARBUNYA
55136.0,934.076,385.091541,183.023761,2.104052,0.879838,55684.0,264.955346,0.699607,0.990159,0.79411,0.688032,0.006984,0.000965,0.473388,0.996033,HOROZ
63716.0,979.012,373.087468,218.678326,1.706102,0.810216,64479.0,284.82579,0.752255,0.988167,0.835377,0.763429,0.005855,0.001227,0.582824,0.994357,CALI
70090.0,1026.526,393.182771,227.427567,1.728826,0.815734,70820.0,298.732924,0.741481,0.989692,0.835846,0.759781,0.00561,0.001153,0.577268,0.997996,CALI
38692.0,706.244,234.596406,210.198692,1.11607,0.444051,38959.0,221.955366,0.767729,0.993147,0.974813,0.946116,0.006063,0.002997,0.895135,0.999033,SEKER
52000.0,897.688,357.741647,186.379035,1.919431,0.853564,52644.0,257.310039,0.704827,0.9882721783557826,0.810891,0.719262,0.00688,0.001136,0.517338,0.992995,HOROZ
61788.0,975.206,337.7905,233.239336,1.448257,0.723347,62654.0,280.483377,0.760187,0.986178,0.816434,0.830347,0.005467,0.001603,0.689476,0.998539,BARBUNYA
55501.0,881.021,330.167042,215.28273,1.533644,0.758183,56118.0,265.830901,0.809347,0.989005,0.898542,0.805141,0.005949,0.001542,0.648251,0.994187,SIRA
48061.0,824.999,310.090228,198.974254,1.558444,0.766984,48721.0,247.372524,0.768681,0.986453,0.887352,0.797744,0.006452,0.001612,0.636395,0.991786,SIRA
54791.0,928.894,359.094872,195.498927,1.836812,0.838812,55671.0,264.125099,0.800079,0.984193,0.79797,0.73553,0.006554,0.001183,0.541005,0.993724,HOROZ
71778.0,1026.734,400.300318,231.302209,1.730638,0.816163,73394.0,302.308763,0.778048,0.977982,0.855629,0.755205,0.005577,0.001119,0.570334,0.987042,CALI
37883.0,793.7559999999999,264.464744,182.88286,1.446088,0.722357,38214.0,219.622708,0.77854,0.991338,0.928236,0.830442,0.006981,0.002048,0.689634,0.997272,SIRA
47588.0,826.316,320.475784,190.011909,1.686609,0.805272,48159.0,246.152236,0.751358,0.988143,0.87582,0.768084,0.006734,0.001446,0.589953,0.995019,SIRA
26383.0,603.722,231.044951,145.962591,1.582905,0.775172,26630.0,183.280874,0.780262,0.990725,0.90962,0.793269,0.008757,0.002139,0.629276,0.996085,DERMASON
35494.0,689.381,253.049062,179.026992,1.413469,0.706734,35815.0,212.584958,0.720208,0.991037,0.938526,0.840094,0.007129,0.00219,0.705758,0.997566,DERMASON
74399.0,1070.161,409.671679,235.065259,1.7428,0.819003,76275.0,307.778734,0.771206,0.9882721783557826,0.816354,0.751281,0.005506,0.001082,0.564424,0.983678,CALI
51511.0,936.439,396.823928,166.113417,2.388873,0.908167,52077.0,256.09733,0.657666,0.989131,0.738161,0.645368,0.007704,0.000824,0.416499,0.994964,HOROZ
36013.0,692.489,251.219347,182.69272,1.375092,0.6864,36327.0,214.133546,0.776678,0.991356,0.943721,0.852377,0.006976,0.002271,0.726546,0.999068,SEKER
146976.0,1463.469,540.34457,347.642883,1.554309,0.765553,148762.0,432.591788,0.798366,0.987994,0.862361,0.800585,0.003676,0.000932,0.640936,0.996213,BOMBAY
48998.0,835.087,324.88841,193.0014,1.683347,0.804425,49426.0,249.772279,0.831814,0.991341,0.882927,0.768794,0.006631,0.001429,0.591044,0.994933,SIRA
32142.0,908.265,243.527936,172.123401,1.414845,0.707422,33954.0,202.297962,0.723495,0.946634,0.489618,0.830697,0.007577,0.002225,0.690058,0.976325,DERMASON
26188.0,605.99,224.470385,149.358708,1.502895,0.746502,26585.0,182.602292,0.743428,0.985067,0.896151,0.813481,0.008571,0.002315,0.661751,0.994541,DERMASON
49364.0,850.513,322.607021,195.673782,1.648698,0.795054,49843.0,250.703404,0.761637,0.99039,0.857548,0.777117,0.006535,0.00147,0.603911,0.995667,SIRA
27381.0,610.721,220.244385,158.644608,1.388288,0.693651,27756.0,186.715216,0.747257,0.986489,0.922515,0.847764,0.008044,0.002563,0.718703,0.997767,DERMASON
45257.0,888.846,361.564946,159.957226,2.260385,0.896817,45957.0,240.047916,0.615909,0.984768,0.719851,0.663914,0.007989,0.000957,0.440781,0.996336,HOROZ
39367.0,728.934,247.747172,202.500635,1.223439,0.576116,39776.0,223.883052,0.767448,0.989717,0.931034,0.903676,0.006293,0.002589,0.816629,0.999096,SEKER
32032.0,662.22,243.307444,167.778285,1.450172,0.724216,32373.0,201.951502,0.729825,0.989467,0.917887,0.830026,0.007596,0.002224,0.688943,0.999086,DERMASON
182755.0,1630.171,616.801713,379.60729,1.624842,0.78818,184677.0,482.380444,0.82403,0.989593,0.864197,0.782067,0.003375,0.000779,0.611629,0.993801,BOMBAY
38798.0,716.355,251.718829,196.491188,1.281069,0.625034,39139.0,222.259191,0.79254,0.991287,0.950085,0.882966,0.006488,0.002433,0.779629,0.998759,SEKER
53855.0,923.149,387.444229,177.685369,2.180507,0.888638,54371.0,261.859343,0.805248,0.99051,0.794131,0.675863,0.007194,0.000926,0.456791,0.996037,HOROZ
44693.0,807.608,296.413584,192.93712,1.536322,0.759159,45329.0,238.547469,0.706922,0.985969,0.861089,0.804779,0.006632,0.001716,0.647669,0.995029,SIRA
46217.0,779.227,270.77983,217.727789,1.243662,0.594525,46553.0,242.580527,0.754563,0.992782,0.956497,0.895859,0.005859,0.002328,0.802563,0.998118,SEKER
26693.0,599.723,224.432144,151.626331,1.480166,0.737268,26950.0,184.354504,0.759014,0.990464,0.932622,0.821426,0.008408,0.002361,0.674741,0.998729,DERMASON
29097.0,632.194,239.178088,155.321291,1.539892,0.76045,29384.0,192.477144,0.695618,0.990233,0.914866,0.804744,0.00822,0.002127,0.647613,0.997254,DERMASON
54421.0,860.505,325.113272,213.695313,1.521387,0.753633,54873.0,263.231779,0.785296,0.991763,0.92357,0.809662,0.005974,0.001584,0.655552,0.997349,SEKER
38702.0,705.036,240.768527,204.908823,1.175003,0.525066,38966.0,221.984046,0.774799,0.993225,0.97841,0.921981,0.006221,0.002773,0.850049,0.998811,SEKER
38090.0,733.169,276.589123,176.102459,1.570615,0.771117,38613.0,220.22192,0.730856,0.986455,0.890456,0.796206,0.007261,0.0018,0.633944,0.995682,SIRA
29636.0,628.137,229.897174,164.584919,1.39683,0.698196,29912.0,194.251711,0.787187,0.990773,0.943889,0.8013238834930053,0.007757,0.002439,0.713941,0.997255,DERMASON
26529.0,600.701,222.451411,152.326169,1.460362,0.728767,26852.0,183.787301,0.725371,0.987971,0.923877,0.826191,0.008385,0.00241,0.682591,0.99683,DERMASON
68167.0,793.7559999999999,385.233416,226.142279,1.7035,0.809568,69964.0,294.606382,0.78886,0.974315,0.710332,0.764748,0.005651,0.001192,0.584839,0.996274,BARBUNYA
78098.0,1113.014,432.34997,235.352501,1.837032,0.838854,81009.0,315.337061,0.760655,0.964066,0.792225,0.729356,0.005536,0.000966,0.53196,0.977228,CALI
50499.0,851.764,327.751655,196.915546,1.664428,0.799394,51124.0,253.56917,0.714474,0.9882721783557826,0.87469,0.773663,0.00649,0.001434,0.598554,0.996249,SIRA
54542.0,921.999,381.444161,182.999977,2.084395,0.877402,55279.0,263.524252,0.774249,0.986668,0.806269,0.690859,0.006994,0.000983,0.477287,0.994854,HOROZ
29112.0,632.794,242.349522,154.107478,1.572601,0.77178,29496.0,192.52675,0.785707,0.986981,0.913602,0.794418,0.008325,0.002045,0.631099,0.992467,DERMASON
30477.0,670.033,211.050155,184.03905,1.146768,0.489478,30970.0,196.988633,0.762402,0.984081,0.85308,0.933374,0.006925,0.003242,0.871186,0.999049,SEKER
